Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint,
24521;Amherst;VA;37.616606;-79.08763;-5;1;37.616606,-79.08763
20147;Ashburn;VA;39.041978;-77.49064;-5;1;39.041978,-77.49064
24459;Middlebrook;VA;38.042173;-79.28175;-5;1;38.042173,-79.28175
20197;Waterford;VA;39.191333;-77.63118;-5;1;39.191333,-77.63118
22161;Springfield;VA;38.807462;-77.219354;-5;1;38.807462,-77.219354
23104;Gloucester Point;VA;37.298919;-76.530276;-5;1;37.298919,-76.530276
23249;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
22435;Callao;VA;37.996825;-76.56435;-5;1;37.996825,-76.56435
24141;Radford;VA;37.11979;-80.57325;-5;1;37.11979,-80.57325
22036;Fairfax;VA;38.735114;-77.07965;-5;1;38.735114,-77.07965
22625;Cross Junction;VA;39.345906;-78.30975;-5;1;39.345906,-78.30975
24126;Newbern;VA;37.069206;-80.689067;-5;1;37.069206,-80.689067
23280;Richmond;VA;37.637622;-77.46836;-5;1;37.637622,-77.46836
23350;Exmore;VA;37.522269;-75.86132;-5;1;37.522269,-75.86132
20112;Manassas;VA;38.685117;-77.44796;-5;1;38.685117,-77.44796
22405;Fredericksburg;VA;38.317636;-77.43297;-5;1;38.317636,-77.43297
22958;Nellysford;VA;37.905649;-78.90273;-5;1;37.905649,-78.90273
24327;Emory;VA;36.773659;-81.82771;-5;1;36.773659,-81.82771
22219;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
23039;Crozier;VA;37.643406;-77.80709;-5;1;37.643406,-77.80709
22942;Gordonsville;VA;38.125214;-78.197;-5;1;38.125214,-78.197
22044;Falls Church;VA;38.859645;-77.15328;-5;1;38.859645,-77.15328
23805;Petersburg;VA;37.174217;-77.39008;-5;1;37.174217,-77.39008
20165;Sterling;VA;39.044855;-77.38701;-5;1;39.044855,-77.38701
22463;Garrisonville;VA;38.468432;-77.461213;-5;1;38.468432,-77.461213
22234;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
22412;Fredericksburg;VA;38.184716;-77.662559;-5;1;38.184716,-77.662559
22194;Woodbridge;VA;38.721912;-77.466897;-5;1;38.721912,-77.466897
24473;Rockbridge Baths;VA;37.912977;-79.39906;-5;1;37.912977,-79.39906
23175;Urbanna;VA;37.648536;-76.59872;-5;1;37.648536,-76.59872
24370;Saltville;VA;36.893445;-81.74825;-5;1;36.893445,-81.74825
23003;Ark;VA;37.432335;-76.601616;-5;1;37.432335,-76.601616
24101;Hardy;VA;37.180713;-79.76536;-5;1;37.180713,-79.76536
24113;Martinsville;VA;36.679571;-79.865168;-5;1;36.679571,-79.865168
22116;Merrifield;VA;38.871469;-77.234428;-5;1;38.871469,-77.234428
22182;Vienna;VA;38.922478;-77.2566;-5;1;38.922478,-77.2566
24597;Vernon Hill;VA;36.782331;-79.1237;-5;1;36.782331,-79.1237
20118;Middleburg;VA;38.953454;-77.74996;-5;1;38.953454,-77.74996
22503;Lancaster;VA;37.732696;-76.51554;-5;1;37.732696,-76.51554
22193;Woodbridge;VA;38.646375;-77.34469;-5;1;38.646375,-77.34469
23022;Bremo Bluff;VA;37.728067;-78.26865;-5;1;37.728067,-78.26865
22989;Woodberry Forest;VA;38.292221;-78.11865;-5;1;38.292221,-78.11865
23423;Quinby;VA;37.549044;-75.73237;-5;1;37.549044,-75.73237
23696;Seaford;VA;37.191262;-76.42135;-5;1;37.191262,-76.42135
23804;Petersburg;VA;37.204765;-77.392784;-5;1;37.204765,-77.392784
23890;Waverly;VA;37.005989;-77.09819;-5;1;37.005989,-77.09819
22109;McLean;VA;38.920165;-77.229043;-5;1;38.920165,-77.229043
24035;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
24590;Scottsville;VA;37.806508;-78.48134;-5;1;37.806508,-78.48134
22443;Colonial Beach;VA;38.22653;-76.97442;-5;1;38.22653,-76.97442
23888;Wakefield;VA;36.963354;-76.98127;-5;1;36.963354,-76.98127
24149;Riner;VA;37.011934;-80.41897;-5;1;37.011934,-80.41897
23125;New Point;VA;37.342721;-76.27989;-5;1;37.342721,-76.27989
22652;Fort Valley;VA;38.823987;-78.4531;-5;1;38.823987,-78.4531
22311;Alexandria;VA;38.837312;-77.12064;-5;1;38.837312,-77.12064
24174;Thaxton;VA;37.357587;-79.66552;-5;1;37.357587,-79.66552
23601;Newport News;VA;37.053346;-76.45948;-5;1;37.053346,-76.45948
22578;White Stone;VA;37.64424;-76.36034;-5;1;37.64424,-76.36034
23326;Chesapeake;VA;36.777015;-76.239417;-5;1;36.777015,-76.239417
23389;Harborton;VA;37.661513;-75.8315;-5;1;37.661513,-75.8315
23464;Virginia Beach;VA;36.799284;-76.17767;-5;1;36.799284,-76.17767
24465;Monterey;VA;38.374628;-79.63611;-5;1;38.374628,-79.63611
24578;Natural Bridge;VA;37.650711;-79.55269;-5;1;37.650711,-79.55269
23127;Norge;VA;37.310451;-76.746769;-5;1;37.310451,-76.746769
23005;Ashland;VA;37.754254;-77.47465;-5;1;37.754254,-77.47465
23399;Jenkins Bridge;VA;37.916218;-75.616754;-5;1;37.916218,-75.616754
22201;Arlington;VA;38.885337;-77.09512;-5;1;38.885337,-77.09512
22949;Lovingston;VA;37.780882;-78.89239;-5;1;37.780882,-78.89239
24122;Montvale;VA;37.413397;-79.70789;-5;1;37.413397,-79.70789
22151;Springfield;VA;38.803813;-77.20821;-5;1;38.803813,-77.20821
22306;Alexandria;VA;38.757214;-77.08666;-5;1;38.757214,-77.08666
23967;Saxe;VA;36.913228;-78.63611;-5;1;36.913228,-78.63611
24463;Mint Spring;VA;38.064112;-79.10979;-5;1;38.064112,-79.10979
24073;Christiansburg;VA;37.136013;-80.41222;-5;1;37.136013,-80.41222
24439;Goshen;VA;37.997778;-79.48004;-5;1;37.997778,-79.48004
20199;Dulles;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
24042;Roanoke;VA;37.271687;-79.939228;-5;1;37.271687,-79.939228
22576;Weems;VA;37.680124;-76.44242;-5;1;37.680124,-76.44242
24138;Pilot;VA;37.048647;-80.32048;-5;1;37.048647,-80.32048
22134;Quantico;VA;38.503139;-77.33372;-5;1;38.503139,-77.33372
23427;Saxis;VA;37.92358;-75.72178;-5;1;37.92358,-75.72178
23410;Melfa;VA;37.64682;-75.73996;-5;1;37.64682,-75.73996
24155;Salem;VA;37.288384;-80.067062;-5;1;37.288384,-80.067062
24641;Richlands;VA;37.098588;-81.80607;-5;1;37.098588,-81.80607
20130;Paris;VA;39.008532;-77.94907;-5;1;39.008532,-77.94907
22732;Radiant;VA;38.310141;-78.20098;-5;1;38.310141,-78.20098
22523;Morattico;VA;37.792761;-76.60933;-5;1;37.792761,-76.60933
23917;Boydton;VA;36.615944;-78.3102;-5;1;36.615944,-78.3102
24212;Abingdon;VA;36.690942;-81.970764;-5;1;36.690942,-81.970764
20191;Reston;VA;38.934709;-77.3469;-5;1;38.934709,-77.3469
22976;Tyro;VA;37.840892;-79.02459;-5;1;37.840892,-79.02459
24120;Meadows Of Dan;VA;36.720001;-80.41975;-5;1;36.720001,-80.41975
23310;Cape Charles;VA;37.26252;-75.97104;-5;1;37.26252,-75.97104
22965;Quinque;VA;38.330132;-78.475018;-5;1;38.330132,-78.475018
24226;Clinchco;VA;37.147222;-82.34369;-5;1;37.147222,-82.34369
24501;Lynchburg;VA;37.390209;-79.16132;-5;1;37.390209,-79.16132
22438;Champlain;VA;38.041706;-77.005;-5;1;38.041706,-77.005
24585;Republican Grove;VA;36.801515;-78.883933;-5;1;36.801515,-78.883933
23233;Richmond;VA;37.622465;-77.61965000000001;-5;1;37.622465,-77.61965
22195;Woodbridge;VA;38.721912;-77.466897;-5;1;38.721912,-77.466897
22731;Pratts;VA;38.345179;-78.26151;-5;1;38.345179,-78.26151
23415;New Church;VA;37.973042;-75.53045;-5;1;37.973042,-75.53045
24312;Austinville;VA;36.837699;-80.85731;-5;1;36.837699,-80.85731
23405;Machipongo;VA;37.425567;-75.93117;-5;1;37.425567,-75.93117
23168;Toano;VA;37.403872;-76.81744;-5;1;37.403872,-76.81744
24421;Churchville;VA;38.252683;-79.17339;-5;1;38.252683,-79.17339
23488;Withams;VA;37.952168;-75.59681;-5;1;37.952168,-75.59681
22546;Ruther Glen;VA;37.95969;-77.47733;-5;1;37.95969,-77.47733
23693;Yorktown;VA;37.112915;-76.43591;-5;1;37.112915,-76.43591
24017;Roanoke;VA;37.290886;-79.98256;-5;1;37.290886,-79.98256
22513;Merry Point;VA;37.750261;-76.509615;-5;1;37.750261,-76.509615
22810;Basye;VA;38.81913;-78.77149;-5;1;38.81913,-78.77149
23921;Buckingham;VA;37.581656;-78.62058;-5;1;37.581656,-78.62058
23102;Maidens;VA;37.712894;-77.82379;-5;1;37.712894,-77.82379
24217;Bee;VA;37.082275;-82.18978;-5;1;37.082275,-82.18978
24374;Speedwell;VA;36.813383;-81.19791;-5;1;36.813383,-81.19791
24137;Penhook;VA;36.947422;-79.63536;-5;1;36.947422,-79.63536
22922;Arrington;VA;37.69474;-78.93251;-5;1;37.69474,-78.93251
23141;Quinton;VA;37.506369;-77.15127;-5;1;37.506369,-77.15127
23422;Pungoteague;VA;37.616183;-75.791519;-5;1;37.616183,-75.791519
24530;Callands;VA;36.807043;-79.61864;-5;1;36.807043,-79.61864
22067;Greenway;VA;38.96451;-77.233103;-5;1;38.96451,-77.233103
24132;Parrott;VA;37.210996;-80.62751;-5;1;37.210996,-80.62751
23885;Sutherland;VA;37.191579;-77.56682;-5;1;37.191579,-77.56682
23915;Baskerville;VA;36.694531;-78.28794;-5;1;36.694531,-78.28794
24167;Staffordsville;VA;37.240021;-80.73083;-5;1;37.240021,-80.73083
23831;Chester;VA;37.350999;-77.43959;-5;1;37.350999,-77.43959
24220;Birchleaf;VA;37.138489;-82.25643;-5;1;37.138489,-82.25643
22216;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
23909;Farmville;VA;37.301574;-78.394944;-5;1;37.301574,-78.394944
24347;Hiwassee;VA;36.958829;-80.65995;-5;1;36.958829,-80.65995
20108;Manassas;VA;38.744685;-77.487162;-5;1;38.744685,-77.487162
24534;Clover;VA;36.864697;-78.76019;-5;1;36.864697,-78.76019
24067;Callaway;VA;37.010772;-80.08111;-5;1;37.010772,-80.08111
22601;Winchester;VA;39.179076;-78.16653;-5;1;39.179076,-78.16653
23024;Bumpass;VA;37.961187;-77.76824;-5;1;37.961187,-77.76824
23169;Topping;VA;37.599217;-76.45876;-5;1;37.599217,-76.45876
24482;Verona;VA;38.19958;-78.99553;-5;1;38.19958,-78.99553
23187;Williamsburg;VA;37.310451;-76.746769;-5;1;37.310451,-76.746769
23455;Virginia Beach;VA;36.889797;-76.1426;-5;1;36.889797,-76.1426
24467;Mount Sidney;VA;38.258308;-78.95941;-5;1;38.258308,-78.95941
23519;Norfolk;VA;36.931166;-76.23972;-5;1;36.931166,-76.23972
24014;Roanoke;VA;37.236753;-79.93549;-5;1;37.236753,-79.93549
23185;Williamsburg;VA;37.256301;-76.70024;-5;1;37.256301,-76.70024
23947;Keysville;VA;37.029877;-78.4643;-5;1;37.029877,-78.4643
24055;Bassett;VA;36.757893;-80.00161;-5;1;36.757893,-80.00161
24059;Bent Mountain;VA;37.146244;-80.12562;-5;1;37.146244,-80.12562
23170;Trevilians;VA;37.940788;-77.996956;-5;1;37.940788,-77.996956
24433;Doe Hill;VA;38.443961;-79.44072;-5;1;38.443961,-79.44072
24228;Clintwood;VA;37.153509;-82.44936;-5;1;37.153509,-82.44936
22456;Edwardsville;VA;37.852316;-76.40511;-5;1;37.852316,-76.40511
22739;Somerville;VA;38.505945;-77.59557;-5;1;38.505945,-77.59557
22801;Harrisonburg;VA;38.426786;-78.88153;-5;1;38.426786,-78.88153
23939;Evergreen;VA;37.312972;-78.77203;-5;1;37.312972,-78.77203
23959;Phenix;VA;37.094313;-78.77182;-5;1;37.094313,-78.77182
24084;Dublin;VA;37.107273;-80.67384;-5;1;37.107273,-80.67384
23161;Stevensville;VA;37.701245;-76.92919;-5;1;37.701245,-76.92919
22620;Boyce;VA;39.061499;-78.03693;-5;1;39.061499,-78.03693
24426;Covington;VA;37.772399;-80.02705;-5;1;37.772399,-80.02705
20136;Bristow;VA;38.7475;-77.56917;-5;1;38.7475,-77.56917
23472;Gloucester Point;VA;37.294975;-76.527425;-5;1;37.294975,-76.527425
22030;Fairfax;VA;38.846212;-77.32787;-5;1;38.846212,-77.32787
24277;Pennington Gap;VA;36.756705;-83.04178;-5;1;36.756705,-83.04178
23413;Nassawadox;VA;37.452186;-75.84523;-5;1;37.452186,-75.84523
23480;Wachapreague;VA;37.605335;-75.69088;-5;1;37.605335,-75.69088
23603;Newport News;VA;37.193712;-76.57178;-5;1;37.193712,-76.57178
23919;Bracey;VA;36.567521;-78.12176;-5;1;36.567521,-78.12176
22039;Fairfax Station;VA;38.760747;-77.31684;-5;1;38.760747,-77.31684
22202;Arlington;VA;38.856795;-77.05628;-5;1;38.856795,-77.05628
24006;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
23667;Hampton;VA;37.019346;-76.331815;-5;1;37.019346,-76.331815
23060;Glen Allen;VA;37.661647;-77.52632;-5;1;37.661647,-77.52632
22972;Somerset;VA;38.214023;-78.21596;-5;1;38.214023,-78.21596
24001;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
24599;Wingina;VA;37.638783;-78.71934;-5;1;37.638783,-78.71934
22242;Arlington;VA;38.850879;-77.052336;-5;1;38.850879,-77.052336
22730;Oakpark;VA;38.365699;-78.18604;-5;1;38.365699,-78.18604
23272;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
22713;Boston;VA;38.549388;-78.15309;-5;1;38.549388,-78.15309
22820;Criders;VA;38.725738;-79.01957;-5;1;38.725738,-79.01957
22245;Arlington;VA;38.851773;-77.052296;-5;1;38.851773,-77.052296
23421;Parksley;VA;37.780966;-75.64895;-5;1;37.780966,-75.64895
24266;Lebanon;VA;36.876177;-82.11083;-5;1;36.876177,-82.11083
24112;Martinsville;VA;36.696264;-79.86879;-5;1;36.696264,-79.86879
23315;Carrsville;VA;36.740632;-76.84517;-5;1;36.740632,-76.84517
24013;Roanoke;VA;37.267137;-79.92645;-5;1;37.267137,-79.92645
24330;Fries;VA;36.721913;-81.00535;-5;1;36.721913,-81.00535
22850;Singers Glen;VA;38.553225;-78.92206;-5;1;38.553225,-78.92206
22952;Lyndhurst;VA;37.969657;-78.95712;-5;1;37.969657,-78.95712
23703;Portsmouth;VA;36.867248;-76.38232;-5;1;36.867248,-76.38232
24598;Virgilina;VA;36.592597;-78.78207;-5;1;36.592597,-78.78207
23457;Virginia Beach;VA;36.600219;-76.03592;-5;1;36.600219,-76.03592
23440;Tangier;VA;37.847652;-75.99404;-5;1;37.847652,-75.99404
20181;Nokesville;VA;38.69835;-77.57365;-5;1;38.69835,-77.57365
22931;Covesville;VA;37.890917;-78.70343;-5;1;37.890917,-78.70343
23681;Hampton;VA;37.072658;-76.38992;-5;1;37.072658,-76.38992
23872;McKenney;VA;36.993498;-77.74687;-5;1;36.993498,-77.74687
23937;Drakes Branch;VA;36.958048;-78.53403;-5;1;36.958048,-78.53403
23307;Birdsnest;VA;37.434719;-75.87767;-5;1;37.434719,-75.87767
